0,Store ID,Gregorian Date,Hijri Date,Day,Greg. Month,Hijri Month,Location,Store Size,Parking,Mall,Work Hours,Cost/day,Promotion,Customer Base,Advertisements,Competition,Customers,Profit/day
4384,fil-707,2016-06-06 00:00:00,1437-09-01,Monday,June,Ramadhan,Center,Grande,590,No,18 hrs,SAR 562534.0,Regular,2495437,1247718,5,40575,SAR 2088727
4385,fil-708,2016-06-06 00:00:00,1437-09-01,Monday,June,Ramadhan,Border,Grande,2165,No,18 hrs,SAR 339184.0,Regular,1095467,438186,2,17505,SAR 864726
4386,fil-709,2016-06-06 00:00:00,1437-09-01,Monday,,Ramadhan,Center,Hyper,775,Yes,12 hrs,SAR 64133.0,Regular,1966415,589924,11,23596,SAR 1125904
4387,fil-710,2016-06-06 00:00:00,1437-09-01,Monday,June,Ramadhan,Border,Hyper,895,Yes,24 hrs,SAR 25461.0,Regular,395908,118772,3,3710,SAR 185887
4388,fil-711,2016-06-06 00:00:00,1437-09-01,Monday,June,Ramadhan,Center,Hyper,460,Yes,12 hrs,SAR 14567.0,Regular,733428,293371,8,7480,SAR 365236
4389,fil-701,2016-06-07 00:00:00,1437-09-02,Tuesday,,Ramadhan,Center,Hyper,675,No,12 hrs,SAR 38718.0,None,1219369,0,10,16966,SAR 824660
4390,fil-702,2016-06-07 00:00:00,1437-09-02,Tuesday,June,Ramadhan,Outskirts,,1075,Yes,12 hrs,SAR 5246.0,None,132928,0,1,1122,SAR 51227
4391,fil-703,2016-06-07 00:00:00,1437-09-02,Tuesday,,Ramadhan,Border,Grande,2725,Yes,12 hrs,SAR 601980.0,None,649994,0,1,5095,SAR 274203
4392,fil-704,2016-06-07 00:00:00,1437-09-02,Tue,June,Ramadhan,Center,Regular,205,No,12 hrs,SAR 7073.0,None,967488,0,8,17507,SAR 881007
4393,fil-705,2016-06-07 00:00:00,1437-09-02,Tuesday,June,Ramadhan,Center,Hyper,760,No,24 hrs,SAR 34926.0,None,1271249,0,6,9547,SAR 502569
4394,fil-706,2016-06-07 00:00:00,1437-09-02,Tuesday,June,Ramadhan,Center,Hyper,755,Yes,18 hrs,SAR 57944.0,None,724963,0,5,10366,SAR 504711
4395,fil-707,2016-06-07 00:00:00,1437-09-02,Tuesday,June,Ramadhan,Center,Grande,590,No,18 hrs,SAR 693288.0,None,2495412,0,5,38072,SAR 1818001
4396,fil-708,2016-06-07 00:00:00,1437-09-02,Tuesday,June,Ramadhan,Border,Grande,2165,No,18 hrs,SAR 393215.0,None,1094683,0,2,10355,SAR 476269
4397,fil-709,2016-06-07 00:00:00,1437-09-02,Tuesday,June,Ramadhan,Center,,775,Yes,12 hrs,SAR 56947.0,None,1966398,0,11,11798,SAR 540129
4398,fil-710,2016-06-07 00:00:00,1437-09-02,Tuesday,June,Ramadhan,Border,Hyper,895,Yes,24 hrs,SAR 17562.0,None,395916,0,3,3957,SAR 176946
4399,fil-711,2016-06-07 00:00:00,1437-09-02,,June,Ramadhan,Center,Hyper,460,Yes,12 hrs,SAR 14665.0,None,733409,0,8,10561,SAR 445347
4400,fil-701,2016-06-08 00:00:00,1437-09-03,Wednesday,June,Ramadhan,Center,Hyper,675,No,12 hrs,SAR 45215.0,None,1219931,0,10,18172,SAR 887698
4401,fil-702,2016-06-08 00:00:00,1437-09-03,,June,Ramadhan,Outskirts,Regular,1075,Yes,12 hrs,SAR 4939.0,None,133025,0,1,1647,SAR 80579
4402,fil-703,2016-06-08 00:00:00,1437-09-03,Wednesday,June,Ramadhan,Border,Grande,2725,Yes,12 hrs,SAR 535484.0,None,649952,0,1,4952,SAR 306217
4403,fil-704,2016-06-08 00:00:00,1437-09-03,Wed,June,Ramadhan,Center,Regular,205,No,12 hrs,SAR 6717.0,None,967414,0,8,17422,SAR 829870
4404,fil-705,2016-06-08 00:00:00,1437-09-03,Wednesday,June,Ramadhan,Center,Hyper,760,No,24 hrs,SAR 45115.0,None,1271485,0,6,12793,SAR 618832
4405,fil-706,2016-06-08 00:00:00,1437-09-03,Wednesday,Jun,Ramadhan,Center,Hyper,755,Yes,18 hrs,SAR 60149.0,None,724968,0,5,11309,SAR 621922
4406,fil-707,2016-06-08 00:00:00,1437-09-03,Wednesday,June,Ramadhan,Center,Grande,590,No,18 hrs,SAR 662077.0,None,2495974,0,5,30063,SAR 1558665
4407,fil-708,2016-06-08 00:00:00,1437-09-03,Wednesday,June,Ramadhan,Border,Grande,2165,No,18 hrs,SAR 326336.0,None,1095220,0,2,12051,SAR 715215
4408,fil-709,2016-06-08 00:00:00,1437-09-03,Wednesday,June,Ramadhan,Center,Hyper,775,Yes,12 hrs,SAR 57756.0,None,1966748,0,11,20060,SAR 933550
4409,fil-710,2016-06-08 00:00:00,1437-09-03,Wednesday,June,Ramadhan,Border,Hyper,895,Yes,24 hrs,SAR 22649.0,None,395945,0,3,3112,SAR 162568
4410,fil-711,2016-06-08 00:00:00,1437-09-03,Wednesday,June,Ramadhan,Center,Hyper,460,Yes,12 hrs,SAR 12587.0,None,734649,0,8,8815,SAR 492769
4411,fil-701,2016-06-09 00:00:00,1437-09-04,Thursday,June,Ramadhan,Center,Hyper,675,No,12 hrs,SAR 36734.0,Grand,1219370,731622,10,12837,SAR 678451
4412,fil-702,2016-06-09 00:00:00,1437-09-04,Thursday,June,Ramadhan,,Regular,1075,Yes,12 hrs,SAR 4742.0,Grand,132853,66426,1,2490,SAR 141680
4413,fil-703,2016-06-09 00:00:00,1437-09-04,Thursday,June,Ramadhan,Border,,2725,Yes,12 hrs,SAR 532331.0,Grand,649949,259979,1,9446,SAR 409210
4414,fil-704,2016-06-09 00:00:00,1437-09-04,Thursday,June,Ramadhan,Center,,205,No,12 hrs,SAR 6984.0,Grand,967490,290247,8,16027,SAR 761513
4415,fil-705,2016-06-09 00:00:00,1437-09-04,Thursday,June,Ramadhan,Center,Hyper,760,No,24 hrs,SAR 38209.0,Grand,1271228,508491,6,18598,SAR 1066981
4416,fil-706,2016-06-09 00:00:00,1437-09-04,Thu,,Ramadhan,Center,Hyper,755,Yes,18 hrs,SAR 55985.0,Grand,727392,436435,5,5200,SAR 261771
4417,fil-707,2016-06-09 00:00:00,1437-09-04,Thursday,June,Ramadhan,Center,,590,No,18 hrs,SAR 651320.0,Grand,2496264,1248132,5,44922,SAR 2206407
4418,fil-708,2016-06-09 00:00:00,1437-09-04,Thu,June,Ramadhan,Border,Grande,2165,No,18 hrs,SAR 408826.0,Grand,1094651,328395,2,11234,SAR 593683
4419,fil-709,2016-06-09 00:00:00,1437-09-04,Thursday,June,Ramadhan,Center,Hyper,775,Yes,12 hrs,SAR 57885.0,Grand,1966417,983208,11,11798,SAR 529456
4420,fil-710,2016-06-09 00:00:00,1437-09-04,Thursday,June,Ramadhan,Border,Hyper,895,Yes,24 hrs,SAR 21322.0,Grand,395972,237583,3,7479,SAR 456288
4421,fil-711,2016-06-09 00:00:00,1437-09-04,Thursday,Jun,Ramadhan,Center,Hyper,460,Yes,12 hrs,SAR 11156.0,Grand,733400,440040,8,8360,SAR 404062
4422,fil-701,2016-06-10 00:00:00,1437-09-05,Friday,June,Ramadhan,Center,Hyper,675,No,12 hrs,SAR 48853.0,Regular,1219479,731687,10,17304,SAR 984288
4423,fil-702,2016-06-10 00:00:00,1437-09-05,Friday,June,Ramadhan,Outskirts,Regular,1075,Yes,12 hrs,SAR 5104.0,Regular,132931,53172,1,1862,SAR 96356
4424,fil-703,2016-06-10 00:00:00,1437-09-05,Friday,June,Ramadhan,Border,Grande,2725,Yes,12 hrs,SAR 551999.0,Regular,649958,259983,1,7120,SAR 355309
4425,fil-704,2016-06-10 00:00:00,1437-09-05,Friday,June,Ramadhan,Center,,205,No,12 hrs,SAR 7460.0,Regular,967414,483707,8,15933,SAR 782607
4426,fil-705,2016-06-10 00:00:00,1437-09-05,Friday,Jun,Ramadhan,,Hyper,760,No,24 hrs,SAR 36165.0,Regular,1274090,637045,6,27604,SAR 1288657
4427,fil-706,2016-06-10 00:00:00,1437-09-05,Fri,Jun,Ramadhan,Center,Hyper,755,Yes,18 hrs,SAR 54819.0,Regular,724590,362295,5,8006,SAR 377256
4428,fil-707,2016-06-10 00:00:00,1437-09-05,Friday,Jun,Ramadhan,Center,Grande,590,No,18 hrs,SAR 676168.0,Regular,2495483,998193,5,41786,SAR 2259163
4429,fil-708,2016-06-10 00:00:00,1437-09-05,Friday,June,Ramadhan,Border,,2165,No,18 hrs,SAR 492290.0,Regular,1096580,328974,2,12161,SAR 640780
4430,fil-709,2016-06-10 00:00:00,1437-09-05,Friday,June,Ramadhan,Center,Hyper,775,Yes,12 hrs,SAR 57156.0,Regular,1966483,589944,11,30480,SAR 1536091
4431,fil-710,2016-06-10 00:00:00,1437-09-05,Friday,,Ramadhan,Border,Hyper,895,Yes,24 hrs,SAR 21106.0,Regular,395903,158361,3,4036,SAR 208373
4432,fil-711,2016-06-10 00:00:00,1437-09-05,Friday,Jun,Ramadhan,Center,Hyper,460,Yes,12 hrs,SAR 14503.0,Regular,733397,440038,8,8437,SAR 424153
4433,fil-701,2016-06-11 00:00:00,1437-09-06,Saturday,June,Ramadhan,Center,Hyper,675,No,12 hrs,SAR 41611.0,Regular,1219441,609720,10,15012,SAR 696451
4434,fil-702,2016-06-11 00:00:00,1437-09-06,Sat,June,Ramadhan,Outskirts,Regular,1075,Yes,12 hrs,SAR 4822.0,Regular,133450,80070,1,1158,SAR 49999
4435,fil-703,2016-06-11 00:00:00,1437-09-06,Saturday,June,Ramadhan,Border,Grande,2725,Yes,12 hrs,SAR 634137.0,Regular,650345,195103,1,8403,SAR 446703
4436,fil-704,2016-06-11 00:00:00,1437-09-06,Saturday,June,Ramadhan,Center,Regular,205,No,12 hrs,SAR 7487.0,Regular,967446,386978,8,19751,SAR 780519
4437,fil-705,2016-06-11 00:00:00,1437-09-06,Saturday,,Ramadhan,,,760,No,24 hrs,SAR 34458.0,Regular,1273193,763915,6,17741,SAR 910755
4438,fil-706,2016-06-11 00:00:00,1437-09-06,Saturday,June,Ramadhan,Center,Hyper,755,Yes,18 hrs,SAR 49385.0,Regular,724854,289941,5,10437,SAR 553445
4439,fil-707,2016-06-11 00:00:00,1437-09-06,Saturday,June,Ramadhan,Center,Grande,590,No,18 hrs,SAR 679321.0,Regular,2495673,1247836,5,27342,SAR 1367773
4440,fil-708,2016-06-11 00:00:00,1437-09-06,Saturday,June,Ramadhan,Border,Grande,2165,No,18 hrs,SAR 420439.0,Regular,1094703,328410,2,23357,SAR 1326979
4441,fil-709,2016-06-11 00:00:00,1437-09-06,Saturday,June,Ramadhan,Center,Hyper,775,Yes,12 hrs,SAR 51970.0,Regular,1966445,1179867,11,31879,SAR 1219339
4442,fil-710,2016-06-11 00:00:00,1437-09-06,Saturday,June,Ramadhan,Border,Hyper,895,Yes,24 hrs,SAR 22003.0,Regular,396074,237644,3,6174,SAR 317467
4443,fil-711,2016-06-11 00:00:00,1437-09-06,Saturday,,Ramadhan,Center,Hyper,460,Yes,12 hrs,SAR 15310.0,Regular,735361,220608,8,5669,SAR 298749
4444,fil-701,2016-06-12 00:00:00,1437-09-07,Sunday,June,Ramadhan,Center,Hyper,675,No,12 hrs,SAR 49263.0,None,1219366,0,10,18461,SAR 874751
4445,fil-702,2016-06-12 00:00:00,1437-09-07,Sunday,June,Ramadhan,Outskirts,Regular,1075,Yes,12 hrs,SAR 5066.0,None,132855,0,1,1458,SAR 73073
4446,fil-703,2016-06-12 00:00:00,1437-09-07,Sunday,,Ramadhan,Border,,2725,Yes,12 hrs,SAR 539740.0,None,649958,0,1,5497,SAR 311886
4447,fil-704,2016-06-12 00:00:00,1437-09-07,Sun,June,Ramadhan,Center,,205,No,12 hrs,SAR 7610.0,None,968759,0,8,10361,SAR 579886
4448,fil-705,2016-06-12 00:00:00,1437-09-07,Sunday,June,Ramadhan,,Hyper,760,No,24 hrs,SAR 38510.0,None,1271228,0,6,13846,SAR 715160
4449,fil-706,2016-06-12 00:00:00,1437-09-07,Sunday,June,Ramadhan,Center,Hyper,755,Yes,18 hrs,SAR 59758.0,None,724767,0,5,8008,SAR 435896
4450,fil-707,2016-06-12 00:00:00,1437-09-07,Sunday,June,Ramadhan,Center,Grande,590,No,18 hrs,SAR 629259.0,None,2495427,0,5,45676,SAR 2430630
4451,fil-708,2016-06-12 00:00:00,1437-09-07,Sunday,June,Ramadhan,Border,Grande,2165,No,18 hrs,SAR 383012.0,None,1094703,0,2,13334,SAR 696212
4452,fil-709,2016-06-12 00:00:00,1437-09-07,Sunday,June,Ramadhan,Center,Hyper,775,Yes,12 hrs,SAR 64675.0,None,1969344,0,11,28358,SAR 1536899
4453,fil-710,2016-06-12 00:00:00,1437-09-07,Sun,Jun,Ramadhan,Border,Hyper,895,Yes,24 hrs,SAR 20600.0,None,396015,0,3,3635,SAR 163826
4454,fil-711,2016-06-12 00:00:00,1437-09-07,Sunday,June,Ramadhan,Center,Hyper,460,Yes,12 hrs,SAR 12850.0,None,733448,0,8,8801,SAR 477476
4455,fil-701,2016-06-13 00:00:00,1437-09-08,Monday,,Ramadhan,Center,Hyper,675,No,12 hrs,SAR 45832.0,None,1221403,0,10,18286,SAR 1034671
4456,fil-702,2016-06-13 00:00:00,1437-09-08,Monday,June,Ramadhan,Outskirts,Regular,1075,Yes,12 hrs,SAR 5750.0,None,132857,0,1,2080,SAR 112779
4457,fil-703,2016-06-13 00:00:00,1437-09-08,Monday,June,Ramadhan,Border,Grande,2725,Yes,12 hrs,SAR 616384.0,None,651315,0,1,5645,SAR 306510
4458,fil-704,2016-06-13 00:00:00,1437-09-08,Monday,June,Ramadhan,,Regular,205,No,12 hrs,SAR 8175.0,None,967493,0,8,11203,SAR 605983
4459,fil-705,2016-06-13 00:00:00,1437-09-08,Monday,June,Ramadhan,Center,Hyper,760,No,24 hrs,SAR 44011.0,None,1271230,0,6,15783,SAR 760975
4460,fil-706,2016-06-13 00:00:00,1437-09-08,Monday,Jun,Ramadhan,Center,Hyper,755,Yes,18 hrs,SAR 53614.0,None,724586,0,5,8477,SAR 476076
4461,fil-707,2016-06-13 00:00:00,1437-09-08,Monday,Jun,Ramadhan,,,590,No,18 hrs,SAR 654495.0,None,2495407,0,5,22783,SAR 1083329
4462,fil-708,2016-06-13 00:00:00,1437-09-08,Monday,June,Ramadhan,Border,Grande,2165,No,18 hrs,SAR 512995.0,None,1095063,0,2,21294,SAR 956262
4463,fil-709,2016-06-13 00:00:00,1437-09-08,Mon,June,Ramadhan,Center,Hyper,775,Yes,12 hrs,SAR 61761.0,None,1966388,0,11,24776,SAR 1053809
4464,fil-710,2016-06-13 00:00:00,1437-09-08,Monday,June,Ramadhan,Border,Hyper,895,Yes,24 hrs,SAR 21327.0,None,396511,0,3,6594,SAR 353784
4465,fil-711,2016-06-13 00:00:00,1437-09-08,Monday,June,Ramadhan,Center,Hyper,460,Yes,12 hrs,SAR 17395.0,None,733398,0,8,7040,SAR 363101
4466,fil-701,2016-06-14 00:00:00,1437-09-09,Tuesday,June,Ramadhan,Center,Hyper,675,No,12 hrs,SAR 45354.0,None,1219415,0,10,18803,SAR 1001513
4467,fil-702,2016-06-14 00:00:00,1437-09-09,Tuesday,June,Ramadhan,Outskirts,Regular,1075,Yes,12 hrs,SAR 4670.0,None,132976,0,1,1541,SAR 79218
4468,fil-703,2016-06-14 00:00:00,1437-09-09,,June,Ramadhan,Border,Grande,2725,Yes,12 hrs,SAR 522328.0,None,649953,0,1,8080,SAR 359326
4469,fil-704,2016-06-14 00:00:00,1437-09-09,Tuesday,June,Ramadhan,Center,,205,No,12 hrs,SAR 6023.0,None,968348,0,8,17349,SAR 895409
4470,fil-705,2016-06-14 00:00:00,1437-09-09,Tuesday,June,Ramadhan,Center,Hyper,760,No,24 hrs,SAR 41096.0,None,1271646,0,6,18338,SAR 803507
4471,fil-706,2016-06-14 00:00:00,1437-09-09,Tuesday,June,Ramadhan,Center,Hyper,755,Yes,18 hrs,SAR 60007.0,None,724865,0,5,5182,SAR 241678
4472,fil-707,2016-06-14 00:00:00,1437-09-09,Tuesday,June,Ramadhan,Center,Grande,590,No,18 hrs,SAR 559898.0,None,2495405,0,5,29310,SAR 1422387
4473,fil-708,2016-06-14 00:00:00,1437-09-09,Tuesday,June,Ramadhan,Border,Grande,2165,No,18 hrs,SAR 467733.0,None,1094655,0,2,10399,SAR 453389
4474,fil-709,2016-06-14 00:00:00,1437-09-09,,June,Ramadhan,Center,Hyper,775,Yes,12 hrs,SAR 55465.0,None,1966645,0,11,22419,SAR 1291578
4475,fil-710,2016-06-14 00:00:00,1437-09-09,Tuesday,June,Ramadhan,Border,Hyper,895,Yes,24 hrs,SAR 23732.0,None,395930,0,3,3860,SAR 170115
4476,fil-711,2016-06-14 00:00:00,1437-09-09,Tuesday,June,Ramadhan,Center,Hyper,460,Yes,12 hrs,SAR 16668.0,None,733519,0,8,5721,SAR 261564
4477,fil-701,2016-06-15 00:00:00,1437-09-10,,June,Ramadhan,Center,Hyper,675,No,12 hrs,SAR 41396.0,None,1219366,0,10,12396,SAR 569763
4478,fil-702,2016-06-15 00:00:00,1437-09-10,Wednesday,June,Ramadhan,Outskirts,Regular,1075,Yes,12 hrs,SAR 4353.0,None,132867,0,1,1700,SAR 77945
4479,fil-703,2016-06-15 00:00:00,1437-09-10,Wednesday,June,Ramadhan,Border,Grande,2725,Yes,12 hrs,SAR 629842.0,None,650070,0,1,7323,SAR 393353
4480,fil-704,2016-06-15 00:00:00,1437-09-10,Wednesday,June,Ramadhan,Center,Regular,205,No,12 hrs,SAR 7079.0,None,967467,0,8,17948,SAR 774523
4481,fil-705,2016-06-15 00:00:00,1437-09-10,Wednesday,June,Ramadhan,Center,Hyper,760,No,24 hrs,SAR 42388.0,None,1271310,0,6,22883,SAR 993190
4482,fil-706,2016-06-15 00:00:00,1437-09-10,Wednesday,June,Ramadhan,Center,Hyper,755,Yes,18 hrs,SAR 58060.0,None,725011,0,5,9425,SAR 564585
4483,fil-707,2016-06-15 00:00:00,1437-09-10,Wednesday,June,Ramadhan,Center,Grande,590,No,18 hrs,SAR 585027.0,None,2497524,0,5,40260,SAR 1971319
4484,fil-708,2016-06-15 00:00:00,1437-09-10,Wednesday,June,Ramadhan,Border,Grande,2165,No,18 hrs,SAR 422241.0,None,1094705,0,2,21964,SAR 1070667
4485,fil-709,2016-06-15 00:00:00,1437-09-10,Wednesday,June,Ramadhan,Center,Hyper,775,Yes,12 hrs,SAR 64827.0,None,1966791,0,11,14160,SAR 671357
4486,fil-710,2016-06-15 00:00:00,1437-09-10,Wednesday,June,Ramadhan,,Hyper,895,Yes,24 hrs,SAR 18850.0,None,396846,0,3,3295,SAR 156123
4487,fil-711,2016-06-15 00:00:00,1437-09-10,Wednesday,June,Ramadhan,Center,,460,Yes,12 hrs,SAR 12309.0,None,733418,0,8,6600,SAR 327752
4488,fil-701,2016-06-16 00:00:00,1437-09-11,Thursday,June,Ramadhan,,Hyper,675,No,12 hrs,SAR 41838.0,Regular,1222586,733551,10,16724,SAR 829438
4489,fil-702,2016-06-16 00:00:00,1437-09-11,Thursday,June,Ramadhan,Outskirts,Regular,1075,Yes,12 hrs,SAR 4412.0,Regular,133820,80292,1,1329,SAR 64152
4490,fil-703,2016-06-16 00:00:00,1437-09-11,Thursday,June,Ramadhan,Border,Grande,2725,Yes,12 hrs,SAR 555611.0,Regular,650591,390354,1,6967,SAR 323012
4491,fil-704,2016-06-16 00:00:00,1437-09-11,Thursday,June,Ramadhan,Center,Regular,205,No,12 hrs,SAR 7376.0,Regular,967448,386979,8,16388,SAR 712988
4492,fil-705,2016-06-16 00:00:00,1437-09-11,Thursday,June,Ramadhan,Center,Hyper,760,No,24 hrs,SAR 42296.0,Regular,1271282,381384,6,23493,SAR 1154577
4493,fil-706,2016-06-16 00:00:00,1437-09-11,Thursday,June,Ramadhan,Center,Hyper,755,Yes,18 hrs,SAR 59598.0,Regular,724712,217413,5,6594,SAR 265351
4494,fil-707,2016-06-16 00:00:00,1437-09-11,,June,Ramadhan,,Grande,590,No,18 hrs,SAR 598724.0,Regular,2495413,748623,5,39542,SAR 2090170
4495,fil-708,2016-06-16 00:00:00,1437-09-11,Thursday,June,Ramadhan,,,2165,No,18 hrs,SAR 382446.0,Regular,1095618,328685,2,20685,SAR 1016483
4496,fil-709,2016-06-16 00:00:00,1437-09-11,Thursday,June,Ramadhan,Center,Hyper,775,Yes,12 hrs,SAR 53347.0,Regular,1966374,589912,11,14157,SAR 780261
4497,fil-710,2016-06-16 00:00:00,1437-09-11,Thursday,June,Ramadhan,Border,Hyper,895,Yes,24 hrs,SAR 17307.0,Regular,396326,118897,3,5896,SAR 301848
4498,fil-711,2016-06-16 00:00:00,1437-09-11,Thursday,June,Ramadhan,Center,Hyper,460,Yes,12 hrs,SAR 15521.0,Regular,733479,293391,8,5721,SAR 236534
4499,fil-701,2016-06-17 00:00:00,1437-09-12,Friday,June,Ramadhan,Center,Hyper,675,No,12 hrs,SAR 45671.0,None,1219398,0,10,18843,SAR 920188
4500,fil-702,2016-06-17 00:00:00,1437-09-12,Friday,Jun,Ramadhan,Outskirts,Regular,1075,Yes,12 hrs,SAR 4955.0,None,132867,0,1,2927,SAR 129270
4501,fil-703,2016-06-17 00:00:00,1437-09-12,Friday,June,Ramadhan,,Grande,2725,Yes,12 hrs,SAR 572293.0,None,650000,0,1,7152,SAR 359146
4502,fil-704,2016-06-17 00:00:00,1437-09-12,Friday,June,Ramadhan,Center,,205,No,12 hrs,SAR 7529.0,None,968396,0,8,20981,SAR 1337632
4503,fil-705,2016-06-17 00:00:00,1437-09-12,Friday,June,Ramadhan,,Hyper,760,No,24 hrs,SAR 42089.0,None,1271666,0,6,13107,SAR 594255
4504,fil-706,2016-06-17 00:00:00,1437-09-12,Friday,June,Ramadhan,Center,Hyper,755,Yes,18 hrs,SAR 55694.0,None,724622,0,5,9953,SAR 517683
4505,fil-707,2016-06-17 00:00:00,1437-09-12,Friday,June,Ramadhan,,Grande,590,No,18 hrs,SAR 764092.0,None,2496061,0,5,24611,SAR 1239168
4506,fil-708,2016-06-17 00:00:00,1437-09-12,Friday,June,Ramadhan,Border,Grande,2165,No,18 hrs,SAR 464369.0,None,1094779,0,2,22756,SAR 1119239
4507,fil-709,2016-06-17 00:00:00,1437-09-12,,June,Ramadhan,,Hyper,775,Yes,12 hrs,SAR 50657.0,None,1966370,0,11,27135,SAR 1268480
4508,fil-710,2016-06-17 00:00:00,1437-09-12,Friday,June,Ramadhan,Border,Hyper,895,Yes,24 hrs,SAR 19841.0,None,395950,0,3,6394,SAR 276517
4509,fil-711,2016-06-17 00:00:00,1437-09-12,Friday,Jun,Ramadhan,Center,Hyper,460,Yes,12 hrs,SAR 12884.0,None,733451,0,8,6220,SAR 282752
4510,fil-701,2016-06-18 00:00:00,1437-09-13,Saturday,June,Ramadhan,Center,Hyper,675,No,12 hrs,SAR 43437.0,None,1220029,0,10,11297,SAR 538493
4511,fil-702,2016-06-18 00:00:00,1437-09-13,Saturday,June,Ramadhan,Outskirts,Regular,1075,Yes,12 hrs,SAR 5425.0,None,133853,0,1,1240,SAR 67812
4512,fil-703,2016-06-18 00:00:00,1437-09-13,Saturday,June,Ramadhan,,Grande,2725,Yes,12 hrs,SAR 604796.0,None,650075,0,1,9974,SAR 516654
4513,fil-704,2016-06-18 00:00:00,1437-09-13,,,Ramadhan,,,205,No,12 hrs,SAR 6884.0,None,967609,0,8,8344,SAR 407852
4514,fil-705,2016-06-18 00:00:00,1437-09-13,Saturday,Jun,Ramadhan,Center,Hyper,760,No,24 hrs,SAR 33197.0,None,1272726,0,6,13187,SAR 522987
4515,fil-706,2016-06-18 00:00:00,1437-09-13,Saturday,June,Ramadhan,Center,Hyper,755,Yes,18 hrs,SAR 59671.0,None,724588,0,5,5854,SAR 300507
4516,fil-707,2016-06-18 00:00:00,1437-09-13,,June,Ramadhan,Center,,590,No,18 hrs,SAR 619215.0,None,2495601,0,5,38739,SAR 1875041
4517,fil-708,2016-06-18 00:00:00,1437-09-13,Sat,June,Ramadhan,Border,Grande,2165,No,18 hrs,SAR 420273.0,None,1094687,0,2,21678,SAR 1021770
4518,fil-709,2016-06-18 00:00:00,1437-09-13,Saturday,June,Ramadhan,Center,Hyper,775,Yes,12 hrs,SAR 63879.0,None,1966374,0,11,18216,SAR 1225453
4519,fil-710,2016-06-18 00:00:00,1437-09-13,Saturday,June,Ramadhan,Border,Hyper,895,Yes,24 hrs,SAR 21630.0,None,395897,0,3,9121,SAR 482120
4520,fil-711,2016-06-18 00:00:00,1437-09-13,Saturday,June,Ramadhan,Center,Hyper,460,Yes,12 hrs,SAR 12349.0,None,733398,0,8,11951,SAR 537769
4521,fil-701,2016-06-19 00:00:00,1437-09-14,Sunday,June,Ramadhan,Center,Hyper,675,No,12 hrs,SAR 42203.0,Grand,1219418,487767,10,17054,SAR 851071
4522,fil-702,2016-06-19 00:00:00,1437-09-14,Sun,June,Ramadhan,,Regular,1075,Yes,12 hrs,SAR 4963.0,Grand,132853,66426,1,1406,SAR 75889
4523,fil-703,2016-06-19 00:00:00,1437-09-14,Sunday,June,Ramadhan,Border,Grande,2725,Yes,12 hrs,SAR 691161.0,Grand,649949,194984,1,5633,SAR 257662
4524,fil-704,2016-06-19 00:00:00,1437-09-14,Sunday,Jun,Ramadhan,,Regular,205,No,12 hrs,SAR 7841.0,Grand,967612,580567,8,15991,SAR 680861
4525,fil-705,2016-06-19 00:00:00,1437-09-14,Sunday,June,Ramadhan,,Hyper,760,No,24 hrs,SAR 40247.0,Grand,1271228,635614,6,14396,SAR 753065
4526,fil-706,2016-06-19 00:00:00,1437-09-14,Sun,June,Ramadhan,Center,Hyper,755,Yes,18 hrs,SAR 49498.0,Grand,724717,289886,5,9892,SAR 505579
4527,fil-707,2016-06-19 00:00:00,1437-09-14,Sunday,June,Ramadhan,,Grande,590,No,18 hrs,SAR 627654.0,Grand,2495441,1247720,5,37371,SAR 1730694
4528,fil-708,2016-06-19 00:00:00,1437-09-14,Sunday,June,Ramadhan,Border,Grande,2165,No,18 hrs,SAR 333721.0,Grand,1095668,547834,2,19672,SAR 901783
4529,fil-709,2016-06-19 00:00:00,1437-09-14,Sunday,June,Ramadhan,Center,Hyper,775,Yes,12 hrs,SAR 61925.0,Grand,1966817,786726,11,25961,SAR 1362311
4530,fil-710,2016-06-19 00:00:00,1437-09-14,Sunday,June,Ramadhan,Border,Hyper,895,Yes,24 hrs,SAR 23349.0,Grand,397420,158968,3,5942,SAR 287591
4531,fil-711,2016-06-19 00:00:00,1437-09-14,,,Ramadhan,Center,Hyper,460,Yes,12 hrs,SAR 12686.0,Grand,733847,440308,8,6164,SAR 324764
4532,fil-701,2016-06-20 00:00:00,1437-09-15,Mon,June,Ramadhan,Center,Hyper,675,No,12 hrs,SAR 43309.0,Regular,1220051,488020,10,13083,SAR 773229
4533,fil-702,2016-06-20 00:00:00,1437-09-15,Mon,June,Ramadhan,Outskirts,Regular,1075,Yes,12 hrs,SAR 4220.0,Regular,133542,40062,1,1606,SAR 69854
4534,fil-703,2016-06-20 00:00:00,1437-09-15,Monday,June,Ramadhan,Border,Grande,2725,Yes,12 hrs,SAR 602815.0,Regular,650403,195120,1,11132,SAR 560552
4535,fil-704,2016-06-20 00:00:00,1437-09-15,Monday,,Ramadhan,Center,,205,No,12 hrs,SAR 7990.0,Regular,967417,483708,8,16153,SAR 735440
4536,fil-705,2016-06-20 00:00:00,1437-09-15,Monday,June,Ramadhan,Center,Hyper,760,No,24 hrs,SAR 40411.0,Regular,1273557,636778,6,14327,SAR 664425
4537,fil-706,2016-06-20 00:00:00,1437-09-15,Monday,June,Ramadhan,Center,Hyper,755,Yes,18 hrs,SAR 65128.0,Regular,724600,289840,5,7535,SAR 383054
