0,Store ID,Gregorian Date,Hijri Date,Day,Greg. Month,Hijri Month,Location,Store Size,Parking,Mall,Work Hours,Cost/day,Promotion,Customer Base,Advertisements,Competition,Customers,Profit/day
1905,fil-706,2018-12-25 00:00:00,1440-04-18,Tue,Dec,Rabi’ al-Thani,Center,Grande,790,Yes,12 hrs,SAR 191349.0,None,918099,0,11,7711,SAR 382643
1906,fil-707,2018-12-25 00:00:00,1440-04-18,Tue,Dec,Rabi’ al-Thani,Center,Hyper,405,Yes,18 hrs,SAR 50759.0,Regular,331121,99336,6,1986,SAR 92914
1907,fil-708,2018-12-25 00:00:00,1440-04-18,Tue,Dec,Rabi’ al-Thani,Border,Hyper,1835,No,18 hrs,SAR 69681.0,None,275110,0,1,4168,SAR 200654
1908,fil-709,2018-12-25 00:00:00,1440-04-18,Tue,Dec,Rabi’ al-Thani,Center,Regular,80,No,12 hrs,SAR 5686.0,Regular,326537,163268,11,2715,SAR 147583
1909,fil-710,2018-12-25 00:00:00,1440-04-18,Tue,Dec,Rabi’ al-Thani,Border,Hyper,990,No,24 hrs,SAR 30332.0,None,188248,0,2,3668,SAR 193714
1910,fil-701,2018-12-26 00:00:00,1440-04-19,Wed,Dec,Rabi’ al-Thani,Center,Regular,85,Yes,12 hrs,SAR 1244.0,None,453078,0,5,4417,SAR 207944
1911,fil-702,2018-12-26 00:00:00,1440-04-19,Wed,Dec,Rabi’ al-Thani,Center,Grande,1375,Yes,18 hrs,SAR 344329.0,None,1917902,0,7,16110,SAR 847543
1912,fil-703,2018-12-26 00:00:00,1440-04-19,Wed,Dec,Rabi’ al-Thani,Outskirts,Hyper,1285,No,24 hrs,SAR 32767.0,None,138914,0,1,1802,SAR 84438
1913,fil-704,2018-12-26 00:00:00,1440-04-19,Wed,Dec,Rabi’ al-Thani,Center,Grande,510,No,12 hrs,SAR 694549.0,None,846853,0,8,14531,SAR 756806
1914,fil-705,2018-12-26 00:00:00,1440-04-19,Wed,Dec,Rabi’ al-Thani,Border,Hyper,1980,Yes,12 hrs,SAR 31726.0,None,321080,0,2,2469,SAR 116304
1915,fil-706,2018-12-26 00:00:00,1440-04-19,Wed,Dec,Rabi’ al-Thani,Center,Grande,790,Yes,12 hrs,SAR 182578.0,None,918130,0,11,11017,SAR 566385
1916,fil-707,2018-12-26 00:00:00,1440-04-19,Wed,Dec,Rabi’ al-Thani,Center,Hyper,405,Yes,18 hrs,SAR 52023.0,None,331118,0,6,2781,SAR 104059
1917,fil-708,2018-12-26 00:00:00,1440-04-19,Wed,Dec,Rabi’ al-Thani,Border,Hyper,1835,No,18 hrs,SAR 85494.0,None,275098,0,1,3368,SAR 153074
1918,fil-709,2018-12-26 00:00:00,1440-04-19,Wed,Dec,Rabi’ al-Thani,Center,Regular,80,No,12 hrs,SAR 4388.0,None,326538,0,11,4163,SAR 230959
1919,fil-710,2018-12-26 00:00:00,1440-04-19,Wed,Dec,Rabi’ al-Thani,Border,Hyper,990,No,24 hrs,SAR 30799.0,None,188233,0,2,1892,SAR 88931
1920,fil-701,2018-12-27 00:00:00,1440-04-20,Thu,Dec,Rabi’ al-Thani,Center,Regular,85,Yes,12 hrs,SAR 1229.0,Grand,453067,181226,5,2944,SAR 159214
1921,fil-702,2018-12-27 00:00:00,1440-04-20,Thu,Dec,Rabi’ al-Thani,Center,Grande,1375,Yes,18 hrs,SAR 370399.0,None,1917940,0,7,18412,SAR 956008
1922,fil-703,2018-12-27 00:00:00,1440-04-20,Thu,Dec,Rabi’ al-Thani,Outskirts,Hyper,1285,No,24 hrs,SAR 31081.0,Grand,138937,55574,1,2109,SAR 97405
1923,fil-704,2018-12-27 00:00:00,1440-04-20,Thu,Dec,Rabi’ al-Thani,Center,Grande,510,No,12 hrs,SAR 807821.0,None,846861,0,8,10690,SAR 553797
1924,fil-705,2018-12-27 00:00:00,1440-04-20,Thu,Dec,Rabi’ al-Thani,Border,Hyper,1980,Yes,12 hrs,SAR 25559.0,Grand,321075,96322,2,4715,SAR 256211
1925,fil-706,2018-12-27 00:00:00,1440-04-20,Thu,Dec,Rabi’ al-Thani,Center,Grande,790,Yes,12 hrs,SAR 201694.0,None,918138,0,11,6610,SAR 344356
1926,fil-707,2018-12-27 00:00:00,1440-04-20,Thu,Dec,Rabi’ al-Thani,Center,Hyper,405,Yes,18 hrs,SAR 56591.0,Grand,331147,132458,6,3576,SAR 189890
1927,fil-708,2018-12-27 00:00:00,1440-04-20,Thu,Dec,Rabi’ al-Thani,Border,Hyper,1835,No,18 hrs,SAR 75061.0,None,275121,0,1,4531,SAR 201478
1928,fil-709,2018-12-27 00:00:00,1440-04-20,Thu,Dec,Rabi’ al-Thani,Center,Regular,80,No,12 hrs,SAR 5303.0,Grand,326519,130607,11,5015,SAR 196938
1929,fil-710,2018-12-27 00:00:00,1440-04-20,Thu,Dec,Rabi’ al-Thani,Border,Hyper,990,No,24 hrs,SAR 32765.0,None,188246,0,2,4078,SAR 178415
1930,fil-701,2018-12-28 00:00:00,1440-04-21,Fri,Dec,Rabi’ al-Thani,Center,Regular,85,Yes,12 hrs,SAR 1186.0,Regular,453098,181239,5,7068,SAR 389099
1931,fil-702,2018-12-28 00:00:00,1440-04-21,Fri,Dec,Rabi’ al-Thani,Center,Grande,1375,Yes,18 hrs,SAR 368908.0,None,1917908,0,7,25316,SAR 1400401
1932,fil-703,2018-12-28 00:00:00,1440-04-21,Fri,Dec,Rabi’ al-Thani,Outskirts,Hyper,1285,No,24 hrs,SAR 33431.0,Regular,138949,55579,1,3161,SAR 168724
1933,fil-704,2018-12-28 00:00:00,1440-04-21,Fri,Dec,Rabi’ al-Thani,Center,Grande,510,No,12 hrs,SAR 753738.0,None,846869,0,8,6588,SAR 325933
1934,fil-705,2018-12-28 00:00:00,1440-04-21,Fri,Dec,Rabi’ al-Thani,Border,Hyper,1980,Yes,12 hrs,SAR 34801.0,Regular,321077,128430,2,4284,SAR 192788
1935,fil-706,2018-12-28 00:00:00,1440-04-21,Fri,Dec,Rabi’ al-Thani,Center,Grande,790,Yes,12 hrs,SAR 198717.0,None,918095,0,11,7711,SAR 332890
1936,fil-707,2018-12-28 00:00:00,1440-04-21,Fri,Dec,Rabi’ al-Thani,Center,Hyper,405,Yes,18 hrs,SAR 69417.0,Regular,331124,198674,6,2781,SAR 152807
1937,fil-708,2018-12-28 00:00:00,1440-04-21,Fri,Dec,Rabi’ al-Thani,Border,Hyper,1835,No,18 hrs,SAR 74731.0,None,275099,0,1,5248,SAR 264729
1938,fil-709,2018-12-28 00:00:00,1440-04-21,Fri,Dec,Rabi’ al-Thani,Center,Regular,80,No,12 hrs,SAR 5067.0,Regular,326553,163276,11,2504,SAR 111944
1939,fil-710,2018-12-28 00:00:00,1440-04-21,Fri,Dec,Rabi’ al-Thani,Border,Hyper,990,No,24 hrs,SAR 33714.0,None,188269,0,2,2668,SAR 125326
1940,fil-701,2018-12-29 00:00:00,1440-04-22,Sat,Dec,Rabi’ al-Thani,Center,Regular,85,Yes,12 hrs,SAR 1384.0,None,453079,0,5,5301,SAR 225866
1941,fil-702,2018-12-29 00:00:00,1440-04-22,Sat,Dec,Rabi’ al-Thani,Center,Grande,1375,Yes,18 hrs,SAR 373181.0,Regular,1917897,1150738,7,21864,SAR 1123241
1942,fil-703,2018-12-29 00:00:00,1440-04-22,Sat,Dec,Rabi’ al-Thani,Outskirts,Hyper,1285,No,24 hrs,SAR 30891.0,None,138924,0,1,2907,SAR 154518
1943,fil-704,2018-12-29 00:00:00,1440-04-22,Sat,Dec,Rabi’ al-Thani,Center,Grande,510,No,12 hrs,SAR 633326.0,Regular,846849,423424,8,8017,SAR 379823
1944,fil-705,2018-12-29 00:00:00,1440-04-22,Sat,Dec,Rabi’ al-Thani,Border,Hyper,1980,Yes,12 hrs,SAR 31952.0,None,321107,0,2,4444,SAR 249414
1945,fil-706,2018-12-29 00:00:00,1440-04-22,Sat,Dec,Rabi’ al-Thani,Center,Grande,790,Yes,12 hrs,SAR 215193.0,Regular,918099,275429,11,5508,SAR 269041
1946,fil-707,2018-12-29 00:00:00,1440-04-22,Sat,Dec,Rabi’ al-Thani,Center,Hyper,405,Yes,18 hrs,SAR 59870.0,None,331118,0,6,2980,SAR 124637
1947,fil-708,2018-12-29 00:00:00,1440-04-22,Sat,Dec,Rabi’ al-Thani,Border,Hyper,1835,No,18 hrs,SAR 81958.0,Regular,275099,110039,1,3079,SAR 160200
1948,fil-709,2018-12-29 00:00:00,1440-04-22,Sat,Dec,Rabi’ al-Thani,Center,Regular,80,No,12 hrs,SAR 4816.0,None,326514,0,11,3432,SAR 164539
1949,fil-710,2018-12-29 00:00:00,1440-04-22,Sat,Dec,Rabi’ al-Thani,Border,Hyper,990,No,24 hrs,SAR 32303.0,Regular,188278,112966,2,2175,SAR 119648
1950,fil-701,2018-12-30 00:00:00,1440-04-23,Sun,Dec,Rabi’ al-Thani,Center,Regular,85,Yes,12 hrs,SAR 1377.0,None,453065,0,5,3533,SAR 181514
1951,fil-702,2018-12-30 00:00:00,1440-04-23,Sun,Dec,Rabi’ al-Thani,Center,Grande,1375,Yes,18 hrs,SAR 308195.0,Regular,1917897,767158,7,27617,SAR 1337814
1952,fil-703,2018-12-30 00:00:00,1440-04-23,Sun,Dec,Rabi’ al-Thani,Outskirts,Hyper,1285,No,24 hrs,SAR 29056.0,None,138938,0,1,2984,SAR 136934
1953,fil-704,2018-12-30 00:00:00,1440-04-23,Sun,Dec,Rabi’ al-Thani,Center,Grande,510,No,12 hrs,SAR 681137.0,Regular,846845,423422,8,8675,SAR 410349
1954,fil-705,2018-12-30 00:00:00,1440-04-23,Sun,Dec,Rabi’ al-Thani,Border,Hyper,1980,Yes,12 hrs,SAR 28828.0,None,321084,0,2,3176,SAR 168696
1955,fil-706,2018-12-30 00:00:00,1440-04-23,Sun,Dec,Rabi’ al-Thani,Center,Grande,790,Yes,12 hrs,SAR 178183.0,Regular,918099,550859,11,12669,SAR 575767
1956,fil-707,2018-12-30 00:00:00,1440-04-23,Sun,Dec,Rabi’ al-Thani,Center,Hyper,405,Yes,18 hrs,SAR 54220.0,None,331112,0,6,3973,SAR 195839
1957,fil-708,2018-12-30 00:00:00,1440-04-23,Sun,Dec,Rabi’ al-Thani,Border,Hyper,1835,No,18 hrs,SAR 86661.0,Regular,275098,82529,1,2660,SAR 122528
1958,fil-709,2018-12-30 00:00:00,1440-04-23,Sun,Dec,Rabi’ al-Thani,Center,Regular,80,No,12 hrs,SAR 5358.0,None,326514,0,11,5699,SAR 329035
1959,fil-710,2018-12-30 00:00:00,1440-04-23,Sun,Dec,Rabi’ al-Thani,Border,Hyper,990,No,24 hrs,SAR 34966.0,Regular,188235,56470,2,3394,SAR 152099
1960,fil-701,2018-12-31 00:00:00,1440-04-24,Mon,Dec,Rabi’ al-Thani,Center,Regular,85,Yes,12 hrs,SAR 1444.0,None,453055,0,5,6478,SAR 298789
1961,fil-702,2018-12-31 00:00:00,1440-04-24,Mon,Dec,Rabi’ al-Thani,Center,Grande,1375,Yes,18 hrs,SAR 384288.0,None,1917900,0,7,25316,SAR 1169856
1962,fil-703,2018-12-31 00:00:00,1440-04-24,Mon,Dec,Rabi’ al-Thani,Outskirts,Hyper,1285,No,24 hrs,SAR 26800.0,None,138922,0,1,2787,SAR 112799
1963,fil-704,2018-12-31 00:00:00,1440-04-24,Mon,Dec,Rabi’ al-Thani,Center,Grande,510,No,12 hrs,SAR 617939.0,None,846854,0,8,10229,SAR 658764
1964,fil-705,2018-12-31 00:00:00,1440-04-24,Mon,Dec,Rabi’ al-Thani,Border,Hyper,1980,Yes,12 hrs,SAR 32175.0,None,321109,0,2,5553,SAR 209943
1965,fil-706,2018-12-31 00:00:00,1440-04-24,Mon,Dec,Rabi’ al-Thani,Center,Grande,790,Yes,12 hrs,SAR 198339.0,None,918121,0,11,9915,SAR 388569
1966,fil-707,2018-12-31 00:00:00,1440-04-24,Mon,Dec,Rabi’ al-Thani,Center,Hyper,405,Yes,18 hrs,SAR 60347.0,None,331114,0,6,2980,SAR 134536
1967,fil-708,2018-12-31 00:00:00,1440-04-24,Mon,Dec,Rabi’ al-Thani,Border,Hyper,1835,No,18 hrs,SAR 71969.0,None,275106,0,1,3023,SAR 164773
1968,fil-709,2018-12-31 00:00:00,1440-04-24,Mon,Dec,Rabi’ al-Thani,Center,Regular,80,No,12 hrs,SAR 4720.0,None,326541,0,11,5061,SAR 248562
1969,fil-710,2018-12-31 00:00:00,1440-04-24,Mon,Dec,Rabi’ al-Thani,Border,Hyper,990,No,24 hrs,SAR 36434.0,None,188259,0,2,2861,SAR 163730
1970,fil-701,2019-01-01 00:00:00,1440-04-25,Tue,Jan,Rabi’ al-Thani,Center,Regular,85,Yes,12 hrs,SAR 1397.0,None,453057,0,5,4417,SAR 211744
1971,fil-702,2019-01-01 00:00:00,1440-04-25,Tue,Jan,Rabi’ al-Thani,Center,Grande,1375,Yes,18 hrs,SAR 310878.0,Grand,1917899,958949,7,14959,SAR 989020
1972,fil-703,2019-01-01 00:00:00,1440-04-25,Tue,Jan,Rabi’ al-Thani,Outskirts,Hyper,1285,No,24 hrs,SAR 31653.0,None,138913,0,1,2686,SAR 117098
1973,fil-704,2019-01-01 00:00:00,1440-04-25,Tue,Jan,Rabi’ al-Thani,Center,Grande,510,No,12 hrs,SAR 674853.0,Grand,846856,423428,8,15527,SAR 795646
1974,fil-705,2019-01-01 00:00:00,1440-04-25,Tue,Jan,Rabi’ al-Thani,Border,Hyper,1980,Yes,12 hrs,SAR 33596.0,None,321072,0,2,5582,SAR 233279
1975,fil-706,2019-01-01 00:00:00,1440-04-25,Tue,Jan,Rabi’ al-Thani,Center,Grande,790,Yes,12 hrs,SAR 208960.0,Grand,918127,367250,11,5508,SAR 291693
1976,fil-707,2019-01-01 00:00:00,1440-04-25,Tue,Jan,Rabi’ al-Thani,Center,Hyper,405,Yes,18 hrs,SAR 62257.0,None,331150,0,6,3179,SAR 162691
1977,fil-708,2019-01-01 00:00:00,1440-04-25,Tue,Jan,Rabi’ al-Thani,Border,Hyper,1835,No,18 hrs,SAR 78947.0,Grand,275101,82530,1,4102,SAR 175196
1978,fil-709,2019-01-01 00:00:00,1440-04-25,Tue,Jan,Rabi’ al-Thani,Center,Regular,80,No,12 hrs,SAR 5505.0,None,326513,0,11,3854,SAR 211790
1979,fil-710,2019-01-01 00:00:00,1440-04-25,Tue,Jan,Rabi’ al-Thani,Border,Hyper,990,No,24 hrs,SAR 40113.0,Grand,188240,56472,2,2114,SAR 113766
1980,fil-701,2019-01-02 00:00:00,1440-04-26,Wed,Jan,Rabi’ al-Thani,Center,Regular,85,Yes,12 hrs,SAR 1181.0,None,453072,0,5,6184,SAR 296969
1981,fil-702,2019-01-02 00:00:00,1440-04-26,Wed,Jan,Rabi’ al-Thani,Center,Grande,1375,Yes,18 hrs,SAR 403551.0,Regular,1917915,767166,7,17261,SAR 812989
1982,fil-703,2019-01-02 00:00:00,1440-04-26,Wed,Jan,Rabi’ al-Thani,Outskirts,Hyper,1285,No,24 hrs,SAR 29705.0,None,138920,0,1,1285,SAR 58899
1983,fil-704,2019-01-02 00:00:00,1440-04-26,Wed,Jan,Rabi’ al-Thani,Center,Grande,510,No,12 hrs,SAR 822951.0,Regular,846847,338738,8,7652,SAR 422197
1984,fil-705,2019-01-02 00:00:00,1440-04-26,Wed,Jan,Rabi’ al-Thani,Border,Hyper,1980,Yes,12 hrs,SAR 23014.0,None,321103,0,2,6010,SAR 304409
1985,fil-706,2019-01-02 00:00:00,1440-04-26,Wed,Jan,Rabi’ al-Thani,Center,Grande,790,Yes,12 hrs,SAR 238581.0,Regular,918104,367241,11,6610,SAR 278529
1986,fil-707,2019-01-02 00:00:00,1440-04-26,Wed,Jan,Rabi’ al-Thani,Center,Hyper,405,Yes,18 hrs,SAR 53080.0,None,331133,0,6,3178,SAR 133303
1987,fil-708,2019-01-02 00:00:00,1440-04-26,Wed,Jan,Rabi’ al-Thani,Border,Hyper,1835,No,18 hrs,SAR 81958.0,Regular,275111,110044,1,5286,SAR 244262
1988,fil-709,2019-01-02 00:00:00,1440-04-26,Wed,Jan,Rabi’ al-Thani,Center,Regular,80,No,12 hrs,SAR 4675.0,None,326513,0,11,5163,SAR 267894
1989,fil-710,2019-01-02 00:00:00,1440-04-26,Wed,Jan,Rabi’ al-Thani,Border,Hyper,990,No,24 hrs,SAR 36161.0,Regular,188244,75297,2,3011,SAR 151417
1990,fil-701,2019-01-03 00:00:00,1440-04-27,Thu,Jan,Rabi’ al-Thani,Center,Regular,85,Yes,12 hrs,SAR 1075.0,Regular,453068,135920,5,3533,SAR 161354
1991,fil-702,2019-01-03 00:00:00,1440-04-27,Thu,Jan,Rabi’ al-Thani,Center,Grande,1375,Yes,18 hrs,SAR 318248.0,None,1917915,0,7,25316,SAR 1482599
1992,fil-703,2019-01-03 00:00:00,1440-04-27,Thu,Jan,Rabi’ al-Thani,Outskirts,Hyper,1285,No,24 hrs,SAR 34926.0,Regular,138915,83349,1,2851,SAR 155509
1993,fil-704,2019-01-03 00:00:00,1440-04-27,Thu,Jan,Rabi’ al-Thani,Center,Grande,510,No,12 hrs,SAR 831315.0,None,846886,0,8,8018,SAR 389992
1994,fil-705,2019-01-03 00:00:00,1440-04-27,Thu,Jan,Rabi’ al-Thani,Border,Hyper,1980,Yes,12 hrs,SAR 34735.0,Regular,321073,96321,2,5279,SAR 241998
1995,fil-706,2019-01-03 00:00:00,1440-04-27,Thu,Jan,Rabi’ al-Thani,Center,Grande,790,Yes,12 hrs,SAR 167723.0,None,918117,0,11,10466,SAR 618202
1996,fil-707,2019-01-03 00:00:00,1440-04-27,Thu,Jan,Rabi’ al-Thani,Center,Hyper,405,Yes,18 hrs,SAR 54264.0,Regular,331133,99339,6,2582,SAR 105757
1997,fil-708,2019-01-03 00:00:00,1440-04-27,Thu,Jan,Rabi’ al-Thani,Border,Hyper,1835,No,18 hrs,SAR 65603.0,None,275104,0,1,2990,SAR 157469
1998,fil-709,2019-01-03 00:00:00,1440-04-27,Thu,Jan,Rabi’ al-Thani,Center,Regular,80,No,12 hrs,SAR 5188.0,Regular,326559,130623,11,6003,SAR 304949
1999,fil-710,2019-01-03 00:00:00,1440-04-27,Thu,Jan,Rabi’ al-Thani,Border,Hyper,990,No,24 hrs,SAR 42229.0,None,188233,0,2,3871,SAR 212009
2000,fil-701,2019-01-04 00:00:00,1440-04-28,Fri,Jan,Rabi’ al-Thani,Center,Regular,85,Yes,12 hrs,SAR 1378.0,Regular,453059,181223,5,6478,SAR 302121
2001,fil-702,2019-01-04 00:00:00,1440-04-28,Fri,Jan,Rabi’ al-Thani,Center,Grande,1375,Yes,18 hrs,SAR 337945.0,None,1917948,0,7,17261,SAR 628915
2002,fil-703,2019-01-04 00:00:00,1440-04-28,Fri,Jan,Rabi’ al-Thani,Outskirts,Hyper,1285,No,24 hrs,SAR 31947.0,Regular,138928,55571,1,2315,SAR 130423
2003,fil-704,2019-01-04 00:00:00,1440-04-28,Fri,Jan,Rabi’ al-Thani,Center,Grande,510,No,12 hrs,SAR 697714.0,None,846846,0,8,13109,SAR 619498
2004,fil-705,2019-01-04 00:00:00,1440-04-28,Fri,Jan,Rabi’ al-Thani,Border,Hyper,1980,Yes,12 hrs,SAR 35767.0,Regular,321071,128428,2,2955,SAR 129253
2005,fil-706,2019-01-04 00:00:00,1440-04-28,Fri,Jan,Rabi’ al-Thani,Center,Grande,790,Yes,12 hrs,SAR 214084.0,None,918100,0,11,13220,SAR 669387
2006,fil-707,2019-01-04 00:00:00,1440-04-28,Fri,Jan,Rabi’ al-Thani,Center,Hyper,405,Yes,18 hrs,SAR 52007.0,Regular,331114,198668,6,4569,SAR 234054
2007,fil-708,2019-01-04 00:00:00,1440-04-28,Fri,Jan,Rabi’ al-Thani,Border,Hyper,1835,No,18 hrs,SAR 67553.0,None,275097,0,1,5928,SAR 298281
2008,fil-709,2019-01-04 00:00:00,1440-04-28,Fri,Jan,Rabi’ al-Thani,Center,Regular,80,No,12 hrs,SAR 5806.0,Regular,326521,163260,11,2977,SAR 156135
2009,fil-710,2019-01-04 00:00:00,1440-04-28,Fri,Jan,Rabi’ al-Thani,Border,Hyper,990,No,24 hrs,SAR 34447.0,None,188284,0,2,3517,SAR 180457
2010,fil-701,2019-01-05 00:00:00,1440-04-29,Sat,Jan,Rabi’ al-Thani,Center,Regular,85,Yes,12 hrs,SAR 1260.0,None,453096,0,5,5006,SAR 266346
2011,fil-702,2019-01-05 00:00:00,1440-04-29,Sat,Jan,Rabi’ al-Thani,Center,Grande,1375,Yes,18 hrs,SAR 397475.0,None,1917932,0,7,27618,SAR 1201608
2012,fil-703,2019-01-05 00:00:00,1440-04-29,Sat,Jan,Rabi’ al-Thani,Outskirts,Hyper,1285,No,24 hrs,SAR 29561.0,None,138914,0,1,1983,SAR 94316
2013,fil-704,2019-01-05 00:00:00,1440-04-29,Sat,Jan,Rabi’ al-Thani,Center,Grande,510,No,12 hrs,SAR 615740.0,None,846848,0,8,7107,SAR 391646
2014,fil-705,2019-01-05 00:00:00,1440-04-29,Sat,Jan,Rabi’ al-Thani,Border,Hyper,1980,Yes,12 hrs,SAR 26338.0,None,321082,0,2,6064,SAR 330875
2015,fil-706,2019-01-05 00:00:00,1440-04-29,Sat,Jan,Rabi’ al-Thani,Center,Grande,790,Yes,12 hrs,SAR 197496.0,None,918137,0,11,10466,SAR 535624
2016,fil-707,2019-01-05 00:00:00,1440-04-29,Sat,Jan,Rabi’ al-Thani,Center,Hyper,405,Yes,18 hrs,SAR 53030.0,None,331113,0,6,2185,SAR 120117
2017,fil-708,2019-01-05 00:00:00,1440-04-29,Sat,Jan,Rabi’ al-Thani,Border,Hyper,1835,No,18 hrs,SAR 86582.0,None,275105,0,1,2547,SAR 138860
2018,fil-709,2019-01-05 00:00:00,1440-04-29,Sat,Jan,Rabi’ al-Thani,Center,Regular,80,No,12 hrs,SAR 5788.0,None,326527,0,11,5139,SAR 256152
2019,fil-710,2019-01-05 00:00:00,1440-04-29,Sat,Jan,Rabi’ al-Thani,Border,Hyper,990,No,24 hrs,SAR 35199.0,None,188234,0,2,4047,SAR 221578
2020,fil-701,2019-01-06 00:00:00,1440-04-30,Sun,Jan,Rabi’ al-Thani,Center,Regular,85,Yes,12 hrs,SAR 1193.0,Grand,453083,226541,5,7068,SAR 374364
2021,fil-702,2019-01-06 00:00:00,1440-04-30,Sun,Jan,Rabi’ al-Thani,Center,Grande,1375,Yes,18 hrs,SAR 370842.0,None,1917899,0,7,23014,SAR 1292250
2022,fil-703,2019-01-06 00:00:00,1440-04-30,Sun,Jan,Rabi’ al-Thani,Outskirts,Hyper,1285,No,24 hrs,SAR 29768.0,Grand,138928,69464,1,1675,SAR 80050
2023,fil-704,2019-01-06 00:00:00,1440-04-30,Sun,Jan,Rabi’ al-Thani,Center,Grande,510,No,12 hrs,SAR 697277.0,None,846853,0,8,10446,SAR 550472
2024,fil-705,2019-01-06 00:00:00,1440-04-30,Sun,Jan,Rabi’ al-Thani,Border,Hyper,1980,Yes,12 hrs,SAR 34635.0,Grand,321089,128435,2,4306,SAR 217353
2025,fil-706,2019-01-06 00:00:00,1440-04-30,Sun,Jan,Rabi’ al-Thani,Center,Grande,790,Yes,12 hrs,SAR 168251.0,None,918114,0,11,6059,SAR 312969
2026,fil-707,2019-01-06 00:00:00,1440-04-30,Sun,Jan,Rabi’ al-Thani,Center,Hyper,405,Yes,18 hrs,SAR 53957.0,Grand,331134,165567,6,4370,SAR 209003
2027,fil-708,2019-01-06 00:00:00,1440-04-30,Sun,Jan,Rabi’ al-Thani,Border,Hyper,1835,No,18 hrs,SAR 72062.0,None,275098,0,1,6219,SAR 317530
2028,fil-709,2019-01-06 00:00:00,1440-04-30,Sun,Jan,Rabi’ al-Thani,Center,Regular,80,No,12 hrs,SAR 6163.0,Grand,326510,130604,11,5835,SAR 252658
2029,fil-710,2019-01-06 00:00:00,1440-04-30,Sun,Jan,Rabi’ al-Thani,Border,Hyper,990,No,24 hrs,SAR 37510.0,None,188245,0,2,2888,SAR 142148
2030,fil-701,2019-01-07 00:00:00,1440-05-01,Mon,Jan,Jumada al-Ula,Center,Regular,85,Yes,12 hrs,SAR 1290.0,Regular,453066,226533,5,2944,SAR 124085
2031,fil-702,2019-01-07 00:00:00,1440-05-01,Mon,Jan,Jumada al-Ula,Center,Grande,1375,Yes,18 hrs,SAR 372839.0,None,1917912,0,7,11507,SAR 617177
2032,fil-703,2019-01-07 00:00:00,1440-05-01,Mon,Jan,Jumada al-Ula,Outskirts,Hyper,1285,No,24 hrs,SAR 28912.0,Regular,138918,55567,1,1516,SAR 83281
2033,fil-704,2019-01-07 00:00:00,1440-05-01,Mon,Jan,Jumada al-Ula,Center,Grande,510,No,12 hrs,SAR 733305.0,None,846845,0,8,9539,SAR 479851
2034,fil-705,2019-01-07 00:00:00,1440-05-01,Mon,Jan,Jumada al-Ula,Border,Hyper,1980,Yes,12 hrs,SAR 35647.0,Regular,321085,192651,2,4599,SAR 244378
2035,fil-706,2019-01-07 00:00:00,1440-05-01,Mon,Jan,Jumada al-Ula,Center,Grande,790,Yes,12 hrs,SAR 191407.0,None,918097,0,11,8262,SAR 448492
2036,fil-707,2019-01-07 00:00:00,1440-05-01,Mon,Jan,Jumada al-Ula,Center,Hyper,405,Yes,18 hrs,SAR 50247.0,Regular,331140,198684,6,2185,SAR 122761
2037,fil-708,2019-01-07 00:00:00,1440-05-01,Mon,Jan,Jumada al-Ula,Border,Hyper,1835,No,18 hrs,SAR 79243.0,None,275102,0,1,4674,SAR 201260
2038,fil-709,2019-01-07 00:00:00,1440-05-01,Mon,Jan,Jumada al-Ula,Center,Regular,80,No,12 hrs,SAR 5038.0,Regular,326513,97953,11,5152,SAR 232547
2039,fil-710,2019-01-07 00:00:00,1440-05-01,Mon,Jan,Jumada al-Ula,Border,Hyper,990,No,24 hrs,SAR 37653.0,None,188239,0,2,2105,SAR 76974
2040,fil-701,2019-01-08 00:00:00,1440-05-02,Tue,Jan,Jumada al-Ula,Center,Regular,85,Yes,12 hrs,SAR 1436.0,None,453060,0,5,7067,SAR 329122
2041,fil-702,2019-01-08 00:00:00,1440-05-02,Tue,Jan,Jumada al-Ula,Center,Grande,1375,Yes,18 hrs,SAR 371575.0,Regular,1917934,958967,7,21864,SAR 1109192
2042,fil-703,2019-01-08 00:00:00,1440-05-02,Tue,Jan,Jumada al-Ula,Outskirts,Hyper,1285,No,24 hrs,SAR 30355.0,None,138925,0,1,2147,SAR 112638
2043,fil-704,2019-01-08 00:00:00,1440-05-02,Tue,Jan,Jumada al-Ula,Center,Grande,510,No,12 hrs,SAR 746563.0,Regular,846846,254053,8,11113,SAR 520658
2044,fil-705,2019-01-08 00:00:00,1440-05-02,Tue,Jan,Jumada al-Ula,Border,Hyper,1980,Yes,12 hrs,SAR 35475.0,None,321074,0,2,5752,SAR 302600
2045,fil-706,2019-01-08 00:00:00,1440-05-02,Tue,Jan,Jumada al-Ula,Center,Grande,790,Yes,12 hrs,SAR 154904.0,Regular,918119,367247,11,9364,SAR 452660
2046,fil-707,2019-01-08 00:00:00,1440-05-02,Tue,Jan,Jumada al-Ula,Center,Hyper,405,Yes,18 hrs,SAR 63615.0,None,331115,0,6,2980,SAR 133340
2047,fil-708,2019-01-08 00:00:00,1440-05-02,Tue,Jan,Jumada al-Ula,Border,Hyper,1835,No,18 hrs,SAR 77955.0,Regular,275116,165069,1,4461,SAR 210936
2048,fil-709,2019-01-08 00:00:00,1440-05-02,Tue,Jan,Jumada al-Ula,Center,Regular,80,No,12 hrs,SAR 5190.0,None,326564,0,11,3469,SAR 145138
